,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
270,,,,第1节,6.5,0.91,-6.5,0.77,124.5,0.83,124.5,0.83,124.5,,3.0,0.0,,,15.0,14.0,8.0,,,0.0,6.0,50.0,,44.0,46.0,0.0,1.0,0.0,0.0,0,,1082.0,0.0,0.0
271,,,,第1节,6.5,0.91,-6.5,0.77,124.5,0.83,124.5,0.83,124.5,,3.0,0.0,,,15.0,14.0,8.0,,,0.0,0.0,50.0,,44.0,46.0,0.0,1.0,10.0,0.0,0,,1082.0,0.0,0.0
272,,,,第4节,6.5,0.91,-6.5,0.77,124.5,0.83,124.5,0.83,124.5,,3.0,0.0,,,15.0,14.0,8.0,,,0.0,0.0,50.0,,44.0,46.0,0.0,1.0,10.0,0.0,0,,1082.0,0.0,0.0
273,,,第4节,第4节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,0.0,50.0,,44.0,46.0,0.0,1.0,9.0,34.0,0,,1090.0,0.0,0.0
274,,,第4节,第4节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,0.0,50.0,,44.0,46.0,1.0,1.0,9.0,34.0,0,,1090.0,0.0,0.0
275,,,第4节,第4节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,0.0,50.0,,44.0,46.0,1.0,1.0,9.0,34.0,0,,1090.0,0.0,0.0
276,,,第4节,第4节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,0.0,50.0,,44.0,46.0,1.0,1.0,9.0,34.0,0,,1090.0,0.0,0.0
277,,,第4节,第4节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,0.0,50.0,,44.0,46.0,1.0,1.0,9.0,34.0,0,,1090.0,0.0,0.0
278,,,第4节,第4节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,0.0,50.0,,44.0,46.0,1.0,1.0,9.0,34.0,0,,1090.0,0.0,0.0
279,,,第4节,第4节,6.5,0.83,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,1.0,50.0,,44.0,46.0,1.0,1.0,9.0,34.0,0,,21086.0,0.0,0.0
280,,,第4节,第4节,6.5,0.83,-6.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,1.0,50.0,,44.0,46.0,1.0,1.0,9.0,34.0,0,,11077.0,0.0,0.0
281,,,第4节,第4节,6.5,0.83,-6.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,1.0,50.0,,44.0,46.0,0.0,1.0,9.0,34.0,0,,11077.0,0.0,0.0
282,,,第4节,第4节,6.5,0.83,-6.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,1.0,50.0,,44.0,46.0,0.0,1.0,9.0,34.0,0,,11077.0,0.0,0.0
283,,,第4节,第4节,6.5,0.83,-6.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,1.0,50.0,,44.0,46.0,0.0,1.0,9.0,34.0,0,,11077.0,0.0,0.0
284,,,第4节,第4节,6.5,0.83,-6.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,1.0,50.0,,44.0,46.0,0.0,1.0,9.0,34.0,0,,11077.0,0.0,0.0
285,,,第4节,第4节,6.5,0.83,-6.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,8.0,,,0.0,1.0,50.0,,44.0,46.0,0.0,1.0,9.0,34.0,0,,11077.0,0.0,0.0
286,,,第4节,第4节,6.5,0.83,-7.5,0.83,123.5,0.83,123.5,0.83,-7.5,4.0,1:2,0.0,,,15.0,14.0,8.0,,,0.0,1.0,50.0,,44.0,46.0,0.0,1.0,9.0,34.0,0,,11078.0,0.0,0.0
287,,,第4节,第4节,7.5,0.83,-7.5,0.83,123.5,0.83,124.5,0.83,7.5,4.0,1:2,0.0,,,15.0,14.0,8.0,,,0.0,1.0,50.0,,44.0,46.0,0.0,1.0,9.0,34.0,0,,11078.0,0.0,0.0
288,,,第4节,第4节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,1:2,0.0,,,15.0,14.0,8.0,,,0.0,1.0,50.0,,44.0,46.0,0.0,1.0,9.0,34.0,0,,11078.0,0.0,0.0
289,,,第4节,第4节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,1:2,0.0,,,15.0,14.0,9.0,,,0.0,1.0,52.9,,47.0,46.0,0.0,1.0,9.0,34.0,0,,11079.0,0.0,0.0
290,,,第4节,第4节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,2:2,0.0,,,15.0,14.0,9.0,,,0.0,1.0,52.9,,44.0,47.0,0.0,1.0,9.0,34.0,0,,11078.0,0.0,0.0
291,,,第4节,第4节,7.5,0.87,-7.5,0.8,124.5,0.83,124.5,0.83,124.5,4.0,2:2,0.0,,,15.0,14.0,9.0,,,0.0,1.0,50.0,,44.0,47.0,0.0,1.0,9.0,34.0,0,,11080.0,0.0,0.0
292,,,第4节,第4节,7.5,0.87,-7.5,0.8,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,9.0,,,0.0,1.0,50.0,,44.0,47.0,0.0,1.0,9.0,32.0,0,,21077.0,0.0,0.0
293,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,0.0,1.0,50.0,,44.0,47.0,0.0,1.0,9.0,32.0,0,,21077.0,0.0,0.0
294,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,0.0,1.0,9.0,32.0,0,,11086.0,0.0,0.0
295,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,32.0,0,,21077.0,0.0,0.0
296,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,32.0,0,,21077.0,0.0,0.0
297,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,32.0,0,,21077.0,0.0,0.0
298,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,32.0,0,,21077.0,0.0,0.0
299,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,32.0,0,,21077.0,0.0,0.0
300,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
301,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,0.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
302,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,0.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
303,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,0.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
304,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,0.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
305,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,0.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
306,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,0.0,1.0,50.0,,44.0,47.0,0.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
307,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,0.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
308,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,0.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
309,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,0.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
310,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,0.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
311,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,0.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,30.0,0,,21077.0,0.0,0.0
312,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,0.0,1.0,50.0,,44.0,47.0,1.0,0.0,9.0,34.0,0,,21077.0,0.0,0.0
313,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,0.0,9.0,34.0,0,,11086.0,0.0,0.0
314,,,第4节,第4节,7.5,0.77,-7.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,25.0,0,,21077.0,0.0,0.0
315,,,第4节,第4节,7.5,0.91,-5.5,0.77,123.5,0.83,123.5,0.83,-5.5,4.0,1:2,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,25.0,0,,21078.0,0.0,0.0
316,,,第4节,第4节,5.5,0.91,-5.5,0.77,123.5,0.83,124.5,0.83,5.5,4.0,1:2,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,25.0,0,,21078.0,0.0,0.0
317,,,第4节,第4节,5.5,0.91,-5.5,0.77,124.5,0.83,124.5,0.83,124.5,4.0,1:2,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,25.0,0,,21078.0,0.0,0.0
318,,,第4节,第4节,5.5,0.91,-5.5,0.77,124.5,0.83,124.5,0.83,124.5,4.0,1:2,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,,44.0,47.0,1.0,1.0,9.0,16.0,0,,21078.0,0.0,0.0
319,,,第4节,第4节,5.5,0.91,-5.5,0.77,124.5,0.83,124.5,0.83,124.5,4.0,1:2,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,50.0,44.0,47.0,1.0,1.0,9.0,16.0,0,,21080.0,0.0,0.0
320,,,第4节,第4节,5.5,0.91,-5.5,0.77,124.5,0.83,124.5,0.83,124.5,4.0,2:2,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,50.0,44.0,47.0,1.0,1.0,9.0,16.0,0,,21078.0,0.0,0.0
321,,,第4节,第4节,5.5,0.91,-5.5,0.77,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,9.0,,,1.0,1.0,50.0,50.0,44.0,47.0,1.0,0.0,9.0,16.0,0,,21077.0,0.0,0.0
322,,,第4节,第4节,5.5,0.91,-5.5,0.77,124.5,0.83,124.5,0.83,124.5,4.0,2:2,0.0,,,15.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,44.0,45.0,1.0,0.0,9.0,16.0,0,,21079.0,0.0,0.0
323,,,第4节,第4节,5.5,0.91,-5.5,0.77,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,0.0,9.0,16.0,0,,11077.0,0.0,0.0
324,,,第4节,第4节,5.5,0.91,-5.5,0.77,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,1.0,9.0,16.0,0,,11077.0,0.0,0.0
325,,,第4节,第4节,5.5,0.91,-5.5,0.77,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,15.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,1.0,9.0,14.0,0,,11077.0,0.0,0.0
326,,,第4节,第4节,5.5,0.8,-6.5,0.87,124.5,0.83,124.5,0.83,-6.5,4.0,,0.0,,,15.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,1.0,9.0,14.0,0,,11077.0,0.0,0.0
327,,,第4节,第4节,6.5,0.8,-6.5,0.87,124.5,0.71,124.5,1.0,6.5,4.0,,0.0,,,15.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,1.0,9.0,11.0,0,,11077.0,0.0,0.0
328,,,第4节,第4节,6.5,0.87,-7.5,0.8,124.5,0.71,124.5,1.0,-7.5,4.0,,0.0,,,15.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,1.0,9.0,11.0,0,,11077.0,0.0,0.0
329,,,第4节,第4节,7.5,0.87,-7.5,0.8,124.5,0.71,125.5,0.83,7.5,4.0,,0.0,,,15.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,1.0,9.0,11.0,0,,11077.0,0.0,0.0
330,,,第4节,第4节,7.5,0.87,-7.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,15.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,1.0,9.0,11.0,0,,11077.0,0.0,0.0
331,,,第4节,第4节,7.5,0.87,-7.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,15.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,1.0,9.0,5.0,0,,11077.0,0.0,0.0
332,,,第4节,第4节,7.5,0.87,-7.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,16.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,49.0,47.0,1.0,1.0,9.0,5.0,0,,11074.0,0.0,0.0
333,,,第4节,第4节,7.5,0.87,-7.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,16.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,49.0,1.0,1.0,9.0,5.0,0,,21077.0,0.0,0.0
334,,,第4节,第4节,7.5,0.87,-7.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,16.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,49.0,1.0,0.0,9.0,11.0,0,,21077.0,0.0,0.0
335,,,第4节,第4节,7.5,0.87,-7.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,16.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,0.0,9.0,11.0,0,,11077.0,0.0,0.0
336,,,第4节,第4节,7.5,0.8,-6.5,0.87,125.5,0.83,125.5,0.83,-6.5,4.0,,0.0,,,16.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,0.0,9.0,11.0,0,,11077.0,0.0,0.0
337,,,第4节,第4节,6.5,0.8,-6.5,0.87,125.5,0.83,123.5,0.83,6.5,4.0,,0.0,,,16.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,0.0,9.0,11.0,0,,11077.0,0.0,0.0
338,,,第4节,第4节,6.5,0.8,-6.5,0.87,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,16.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,0.0,9.0,11.0,0,,11077.0,0.0,0.0
339,,,第4节,第4节,6.5,0.8,-6.5,0.87,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,16.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,1.0,8.0,56.0,0,,11077.0,0.0,0.0
340,,,第4节,第4节,6.5,0.8,-6.5,0.87,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,17.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,49.0,47.0,1.0,1.0,8.0,56.0,0,,11074.0,0.0,0.0
341,,,第4节,第4节,6.5,0.8,-6.5,0.87,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,17.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,49.0,1.0,1.0,8.0,56.0,0,,21077.0,0.0,0.0
342,,,第4节,第4节,6.5,0.83,-7.5,0.83,123.5,0.83,123.5,0.83,-7.5,4.0,,0.0,,,17.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,49.0,1.0,1.0,8.0,56.0,0,,21077.0,0.0,0.0
343,,,第4节,第4节,7.5,0.83,-7.5,0.83,123.5,0.83,124.5,0.71,7.5,4.0,,0.0,,,17.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,49.0,1.0,1.0,8.0,56.0,0,,21077.0,0.0,0.0
344,,,第4节,第4节,7.5,0.83,-7.5,0.83,124.5,1.0,124.5,0.71,124.5,4.0,,0.0,,,17.0,14.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,49.0,1.0,1.0,8.0,56.0,0,,21077.0,0.0,0.0
345,,,第4节,第4节,7.5,0.83,-7.5,0.83,124.5,1.0,124.5,0.71,124.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,45.0,47.0,1.0,1.0,8.0,56.0,0,,21074.0,0.0,0.0
346,,,第4节,第4节,7.5,0.83,-7.5,0.83,124.5,1.0,124.5,0.71,124.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,56.0,0,,11077.0,0.0,0.0
347,,,第4节,第4节,7.5,0.8,-6.5,0.87,124.5,1.0,124.5,0.71,-6.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,56.0,0,,11077.0,0.0,0.0
348,,,第4节,第4节,6.5,0.8,-6.5,0.87,124.5,1.0,126.5,0.83,6.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,56.0,0,,11077.0,0.0,0.0
349,,,第4节,第4节,6.5,0.8,-6.5,0.87,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,56.0,0,,11077.0,0.0,0.0
350,,,第4节,第4节,6.5,0.8,-6.5,0.87,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,48.0,0,,11077.0,0.0,0.0
351,,,第4节,第4节,6.5,0.8,-6.5,0.87,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,48.0,0,,11077.0,0.0,0.0
352,,,第4节,第4节,6.5,0.8,-6.5,0.87,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,48.0,0,,11077.0,0.0,0.0
353,,,第4节,第4节,6.5,0.8,-6.5,0.87,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,48.0,0,,11077.0,0.0,0.0
354,,,第4节,第4节,6.5,0.8,-6.5,0.87,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,48.0,0,,11077.0,0.0,0.0
355,,,第4节,第4节,6.5,0.8,-6.5,0.87,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,48.0,0,,11077.0,0.0,0.0
356,,,第4节,第4节,6.5,0.8,-6.5,0.87,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,29.0,0,,21077.0,0.0,0.0
357,,,第4节,第4节,6.5,0.83,-5.5,0.83,126.5,0.83,126.5,0.83,-5.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,29.0,0,,21077.0,0.0,0.0
358,,,第4节,第4节,5.5,0.83,-5.5,0.83,126.5,0.83,125.5,0.83,5.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,29.0,0,,21077.0,0.0,0.0
359,,,第4节,第4节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,29.0,0,,21077.0,0.0,0.0
360,,,第4节,第4节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,1.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
361,,,第4节,第4节,5.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,28.0,0,,11086.0,0.0,0.0
362,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
363,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
364,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
