,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
365,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
366,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
367,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,1.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
368,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
369,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
370,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
371,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
372,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,28.0,0,,21077.0,0.0,0.0
373,,,第4节,第4节,5.5,0.8,-5.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,15.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,17.0,0,,21077.0,0.0,0.0
374,,,第4节,第4节,5.5,0.77,-5.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,1.0,50.0,54.5,47.0,49.0,0.0,1.0,8.0,17.0,0,,21074.0,0.0,0.0
375,,,第4节,第4节,5.5,0.77,-5.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,1.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,17.0,0,,11077.0,0.0,0.0
376,,,第4节,第4节,5.5,0.77,-5.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,1.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,16.0,0,,11077.0,0.0,0.0
377,,,第4节,第4节,5.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,-4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,1.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,16.0,0,,11077.0,0.0,0.0
378,,,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,127.5,0.83,4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,1.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,16.0,0,,11077.0,0.0,0.0
379,,,第4节,第4节,4.5,0.77,-4.5,0.91,127.5,0.83,127.5,0.83,127.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,1.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,16.0,0,,11077.0,0.0,0.0
380,,,第4节,第4节,4.5,0.77,-4.5,0.91,127.5,0.83,127.5,0.83,127.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,1.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,12.0,0,,11077.0,0.0,0.0
381,,,第4节,第4节,4.5,0.83,-3.5,0.83,127.5,0.83,127.5,0.83,-3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,1.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,12.0,0,,11077.0,0.0,0.0
382,,,第4节,第4节,3.5,0.83,-3.5,0.83,127.5,0.71,127.5,1.0,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,1.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,10.0,0,,21077.0,0.0,0.0
383,,,第4节,第4节,3.5,0.83,-3.5,0.83,127.5,0.71,127.5,1.0,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,10.0,0,,21086.0,0.0,0.0
384,,,第4节,第4节,3.5,0.83,-3.5,0.83,127.5,0.71,127.5,1.0,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,1.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
385,,,第4节,第4节,3.5,0.83,-3.5,0.83,127.5,0.71,127.5,1.0,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,1.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
386,,,第4节,第4节,3.5,0.83,-3.5,0.83,127.5,0.71,127.5,1.0,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,1.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
387,,,第4节,第4节,3.5,0.83,-3.5,0.83,127.5,0.71,127.5,1.0,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,1.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
388,,,第4节,第4节,3.5,0.83,-3.5,0.83,127.5,0.71,127.5,1.0,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,1.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
389,,,第4节,第4节,3.5,0.8,-4.5,0.87,127.5,0.71,127.5,1.0,-4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,1.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
390,,,第4节,第4节,4.5,0.8,-4.5,0.87,127.5,0.83,127.5,0.83,4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
391,,,第4节,第4节,4.5,0.8,-4.5,0.87,127.5,0.83,127.5,0.83,4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
392,,,第4节,第4节,4.5,0.8,-4.5,0.87,127.5,0.83,127.5,0.83,4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
393,,,第4节,第4节,4.5,0.8,-4.5,0.87,127.5,0.83,127.5,0.83,4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
394,,,第4节,第4节,4.5,0.8,-4.5,0.87,127.5,0.83,127.5,0.83,4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,0.0,1.0,8.0,10.0,0,,11077.0,0.0,0.0
395,,,第4节,第4节,4.5,0.8,-4.5,0.87,127.5,0.83,127.5,0.83,4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,53.0,0,,11077.0,0.0,0.0
396,,,第4节,第4节,4.5,0.8,-4.5,0.87,126.5,0.71,126.5,1.0,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,53.0,0,,11077.0,0.0,0.0
397,,,第4节,第4节,4.5,0.8,-4.5,0.87,126.5,0.71,126.5,1.0,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,2.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
398,,,第4节,第4节,4.5,0.8,-4.5,0.87,126.5,0.71,126.5,1.0,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,49.0,0,,21086.0,0.0,0.0
399,,,第4节,第4节,4.5,0.8,-4.5,0.87,126.5,0.71,126.5,1.0,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
400,,,第4节,第4节,4.5,0.8,-4.5,0.87,126.5,0.71,126.5,1.0,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
401,,,第4节,第4节,4.5,0.8,-4.5,0.87,126.5,0.71,126.5,1.0,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
402,,,第4节,第4节,4.5,0.8,-4.5,0.87,126.5,0.71,126.5,1.0,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
403,,,第4节,第4节,4.5,0.8,-4.5,0.87,126.5,0.71,126.5,1.0,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
404,,,第4节,第4节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
405,,,第4节,第4节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
406,,,第4节,第4节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
407,,,第4节,第4节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
408,,,第4节,第4节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
409,,,第4节,第4节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,49.0,0,,11077.0,0.0,0.0
410,,,第4节,第4节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,28.0,0,,11077.0,0.0,0.0
411,,,第4节,第4节,4.5,0.87,-3.5,0.8,126.5,0.83,126.5,0.83,-3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,28.0,0,,21077.0,0.0,0.0
412,,,第4节,第4节,3.5,0.87,-3.5,0.8,126.5,0.83,124.5,0.83,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,28.0,0,,21077.0,0.0,0.0
413,,,第4节,第4节,3.5,0.87,-3.5,0.8,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,28.0,0,,21077.0,0.0,0.0
414,,,第4节,第4节,3.5,0.87,-3.5,0.8,124.5,0.83,124.5,0.83,124.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,14.0,0,,11077.0,0.0,0.0
415,,,第4节,第4节,3.5,0.83,-4.5,0.83,124.5,0.83,124.5,0.83,-4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,14.0,0,,11077.0,0.0,0.0
416,,,第4节,第4节,4.5,0.83,-4.5,0.83,124.5,0.83,123.5,0.71,4.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,14.0,0,,11077.0,0.0,0.0
417,,,第4节,第4节,4.5,0.83,-4.5,0.83,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,14.0,0,,11077.0,0.0,0.0
418,,,第4节,第4节,4.5,0.83,-4.5,0.83,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,2.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,7.0,0,,11077.0,0.0,0.0
419,,,第4节,第4节,4.5,0.83,-4.5,0.83,123.5,1.0,123.5,0.71,123.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,7.0,0,,11086.0,0.0,0.0
420,,,第4节,第4节,4.5,0.77,-3.5,0.91,123.5,1.0,123.5,0.71,-3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,7.0,0,,21077.0,0.0,0.0
421,,,第4节,第4节,3.5,0.77,-3.5,0.91,123.5,1.0,123.5,0.71,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,7.0,0,,21077.0,0.0,0.0
422,,,第4节,第4节,3.5,0.77,-3.5,0.91,123.5,1.0,123.5,0.71,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,7.0,0,,21077.0,0.0,0.0
423,,,第4节,第4节,3.5,0.77,-3.5,0.91,123.5,1.0,123.5,0.71,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,7.0,0,,21077.0,0.0,0.0
424,,,第4节,第4节,3.5,0.77,-3.5,0.91,123.5,1.0,123.5,0.71,3.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,7.0,0,,21077.0,0.0,0.0
425,,,第4节,第4节,3.5,0.77,-3.5,0.91,124.5,0.71,124.5,1.0,124.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,7.0,7.0,0,,21077.0,0.0,0.0
426,,,第4节,第4节,3.5,0.77,-3.5,0.91,124.5,0.71,124.5,1.0,124.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,7.0,0,,21077.0,1.75,0.0
427,,,第4节,第4节,3.5,0.77,-3.5,0.91,124.5,0.71,124.5,1.0,124.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,7.0,0,,21077.0,1.75,0.0
428,,,第4节,第4节,3.5,0.77,-3.5,0.91,124.5,0.71,124.5,1.0,124.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,7.0,0,,21077.0,1.75,0.0
429,,,第4节,第4节,3.5,0.77,-3.5,0.91,124.5,0.71,124.5,1.0,124.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,7.0,0,,21077.0,1.75,0.0
430,,,第4节,第4节,3.5,0.77,-3.5,0.91,124.5,0.71,124.5,1.0,124.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,7.0,7.0,0,,21077.0,1.75,0.0
431,,,第4节,第4节,3.5,0.77,-3.5,0.91,124.5,0.71,124.5,1.0,124.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,55.0,0,,21077.0,1.75,0.0
432,,,第4节,第4节,3.5,0.91,-3.5,0.77,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,55.0,0,,11077.0,1.75,0.0
433,,,第4节,第4节,3.5,0.91,-3.5,0.77,123.5,0.83,123.5,0.83,123.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,55.0,0,,21077.0,0.0,0.0
434,,,第4节,第4节,3.5,0.91,-2.5,0.77,123.5,0.83,123.5,0.83,-2.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,55.0,0,,21077.0,0.0,0.0
435,,,第4节,第4节,2.5,0.91,-2.5,0.77,123.5,0.83,122.5,0.83,2.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,55.0,0,,21077.0,0.0,0.0
436,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,55.0,0,,21077.0,0.0,0.0
437,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,45.0,0,,21077.0,0.0,0.0
438,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,45.0,0,,21077.0,1.7,0.0
439,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,37.0,0,,21077.0,1.7,0.0
440,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,37.0,0,,21077.0,1.7,0.0
441,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,0.0,,,17.0,16.0,9.0,6.0,,3.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,33.0,0,,21077.0,1.7,0.0
442,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,33.0,0,,11086.0,1.7,0.0
443,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,6.0,33.0,0,,21077.0,1.7,0.0
444,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,6.0,33.0,0,,21077.0,1.7,0.0
445,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,6.0,33.0,0,,21077.0,1.7,0.0
446,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,6.0,33.0,0,,21077.0,1.7,0.0
447,,,第4节,第4节,2.5,0.91,-2.5,0.77,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,6.0,33.0,0,,21077.0,1.7,0.0
448,,,第4节,第4节,2.5,0.77,-2.5,0.91,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,1.0,1.0,6.0,33.0,0,,21077.0,1.3,0.56
449,,,第4节,第4节,2.5,0.77,-2.5,0.91,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,33.0,0,,21077.0,1.3,0.56
450,,,第4节,第4节,2.5,0.77,-2.5,0.91,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,33.0,0,,21077.0,1.3,0.56
451,,,第4节,第4节,2.5,0.77,-2.5,0.91,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,33.0,0,,21077.0,1.3,0.56
452,,,第4节,第4节,2.5,0.77,-2.5,0.91,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,33.0,0,,21077.0,1.3,0.56
453,,,第4节,第4节,2.5,0.77,-2.5,0.91,122.5,0.83,122.5,0.83,122.5,4.0,,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,33.0,0,,21077.0,1.3,0.56
454,,,第4节,第4节,2.5,0.87,-1.5,0.8,122.5,0.83,122.5,0.83,-1.5,4.0,1:2,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,33.0,0,,21078.0,1.3,0.56
455,,,第4节,第4节,1.5,0.87,-1.5,0.8,122.5,0.83,123.5,0.83,1.5,4.0,1:2,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,33.0,0,,21078.0,1.3,0.56
456,,,第4节,第4节,1.5,0.87,-1.5,0.8,123.5,0.83,123.5,0.83,123.5,4.0,1:2,1.0,,,17.0,16.0,9.0,6.0,,4.0,3.0,50.0,54.5,49.0,49.0,0.0,1.0,6.0,33.0,0,,21078.0,1.3,0.56
457,,,第4节,第4节,1.5,0.87,-1.5,0.8,123.5,0.83,123.5,0.83,123.5,4.0,1:2,1.0,,,17.0,16.0,9.0,7.0,,4.0,3.0,50.0,58.3,49.0,50.0,0.0,1.0,6.0,33.0,0,,21079.0,1.25,0.0
458,,,第4节,第4节,1.5,0.87,-1.5,0.8,123.5,0.83,123.5,0.83,123.5,4.0,2:2,1.0,,,17.0,16.0,9.0,7.0,,4.0,3.0,50.0,58.3,50.0,49.0,0.0,1.0,6.0,33.0,0,,21078.0,1.25,0.0
