,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
550,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,2:2,1.0,,6.0,18.0,18.0,12.0,8.0,2.0,5.0,6.0,52.2,53.3,58.0,54.0,0.0,1.0,4.0,8.0,0,,11078.0,0.47,0.0
551,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,2:2,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,55.0,54.0,0.0,1.0,4.0,8.0,0,,11079.0,0.0,1.5
552,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,4.0,8.0,0,,21077.0,0.0,1.5
553,44.0,5.0,第4节,第4节,-2.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,4.0,8.0,0,,21077.0,0.0,1.5
554,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,4.0,0.0,0,,21077.0,0.56,1.3
555,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,0.0,0,,21077.0,0.56,1.3
556,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,57.0,0,,21077.0,0.56,1.3
557,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,57.0,0,,11077.0,0.66,1.1
558,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,46.0,0,,21077.0,0.66,1.1
559,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,46.0,0,,21077.0,0.0,0.0
560,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,20.0,0,,21077.0,0.0,0.0
561,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,20.0,0,,11077.0,0.0,1.25
562,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,5.0,0,,21077.0,0.0,1.25
563,44.0,5.0,第4节,第4节,-1.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,5.0,0,,21077.0,0.0,1.25
564,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,2.0,47.0,0,,21077.0,0.45,0.0
565,44.0,5.0,第4节,第4节,-2.5,0.83,1.5,0.83,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,2.0,47.0,0,,11077.0,0.45,0.0
566,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,47.0,0,,11077.0,0.45,0.0
567,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,44.0,0,,11077.0,0.0,1.25
568,44.0,5.0,第4节,第4节,-1.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,44.0,0,,21077.0,0.0,1.25
569,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,18.0,0,,21077.0,0.0,1.75
570,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,18.0,0,,21077.0,0.0,0.0
571,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,8.0,0,,21077.0,0.0,0.0
572,44.0,5.0,第4节,第4节,-2.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,8.0,0,,11077.0,0.0,0.0
573,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,3.0,0,,11077.0,0.0,1.5
574,44.0,5.0,第4节,第4节,-1.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,3.0,0,,21077.0,0.0,1.5
575,44.0,5.0,第4节,第4节,-2.5,0.8,2.5,1.0,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,3.0,0,,11077.0,0.0,0.0
576,44.0,5.0,第4节,第4节,-2.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,3.0,0,,11077.0,0.0,0.0
577,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,1.0,42.0,0,,11077.0,0.45,0.0
578,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,1.0,42.0,0,,11077.0,0.45,0.0
579,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,1.0,29.0,0,,11077.0,0.45,0.0
580,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,4.0,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,1.0,29.0,0,,11075.0,0.45,0.0
581,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,4.0,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,58.0,1.0,1.0,1.0,29.0,0,,21077.0,0.45,0.0
582,44.0,5.0,第4节,第4节,-1.5,0.66,-1.5,1.1,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,4.0,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,58.0,1.0,1.0,1.0,29.0,0,,21077.0,0.45,0.0
583,44.0,5.0,第4节,第4节,1.5,0.66,-1.5,1.1,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,4.0,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,58.0,1.0,1.0,1.0,16.0,0,,21077.0,1.1,0.66
584,44.0,5.0,第4节,第4节,1.5,0.66,-1.5,1.1,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,61.0,1.0,1.0,1.0,16.0,0,,21075.0,1.1,0.66
585,44.0,5.0,第4节,第4节,1.5,0.66,-1.5,1.1,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,1.0,13.0,0,,11077.0,1.1,0.66
586,44.0,5.0,第4节,第4节,1.5,1.0,2.5,0.71,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,1.0,13.0,0,,11077.0,1.1,0.66
587,44.0,5.0,第4节,第4节,-2.5,1.0,2.5,0.71,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,1.0,8.0,0,,11077.0,0.0,0.0
588,44.0,5.0,第4节,第4节,-2.5,1.0,2.5,0.71,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,8.0,0,,21077.0,0.0,0.0
589,44.0,5.0,第4节,第4节,-2.5,1.0,2.5,0.71,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,59.0,0,,21077.0,0.0,0.0
590,44.0,5.0,第4节,第4节,-2.5,1.0,3.5,0.71,126.5,0.83,126.5,0.83,3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,59.0,0,,21077.0,0.0,0.0
591,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,46.0,0,,21077.0,0.0,0.0
592,44.0,5.0,第4节,第4节,-3.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,46.0,0,,21077.0,0.0,0.0
593,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,46.0,0,,11077.0,0.0,0.0
594,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,1.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,38.0,0,,11081.0,0.0,0.0
595,44.0,5.0,第4节,第4节,-2.5,1.0,3.5,0.71,126.5,0.83,126.5,0.83,3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,1.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,38.0,0,,11081.0,0.0,0.0
596,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,1.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,25.0,0,,21077.0,0.0,0.0
597,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,1.0,6.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,25.0,0,,11086.0,0.0,0.0
598,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,1.0,6.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,0.0,25.0,0,,21077.0,0.0,0.0
599,44.0,5.0,第4节,第4节,-3.5,0.77,3.5,0.91,126.5,0.83,126.5,0.83,-3.5,4.0,1:2,1.0,4.0,7.0,18.0,18.0,13.0,8.0,1.0,6.0,6.0,54.2,53.3,61.0,62.0,1.0,1.0,0.0,25.0,0,,21078.0,0.0,0.0
600,44.0,5.0,第4节,第4节,-3.5,0.77,3.5,0.91,126.5,0.83,126.5,0.83,-3.5,4.0,1:2,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,6.0,6.0,54.2,56.2,61.0,62.0,1.0,1.0,0.0,25.0,0,,21079.0,0.0,0.0
601,44.0,5.0,第4节,第4节,-3.5,0.77,3.5,0.91,126.5,0.83,126.5,0.83,-3.5,4.0,2:2,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,6.0,6.0,54.2,56.2,62.0,58.0,1.0,1.0,0.0,25.0,0,,21078.0,0.0,0.0
602,44.0,5.0,第4节,第4节,-3.5,0.63,3.5,1.2,126.5,0.83,126.5,0.83,-3.5,4.0,2:2,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,6.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,25.0,0,,21080.0,0.0,0.0
603,44.0,5.0,第4节,第4节,-3.5,0.63,3.5,1.2,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,6.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,24.0,0,,11077.0,0.0,0.0
604,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,6.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,24.0,0,,11077.0,0.0,0.0
605,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,6.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,16.0,0,,11077.0,0.0,0.0
606,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,6.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,16.0,0,,11077.0,0.0,0.0
607,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,6.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,15.0,0,,11077.0,0.0,0.0
608,44.0,5.0,第4节,第4节,-3.5,1.0,4.5,0.71,126.5,0.83,126.5,0.83,4.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,6.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,15.0,0,,21077.0,0.0,0.0
609,44.0,5.0,第4节,第4节,-4.5,1.0,4.5,0.71,126.5,0.83,126.5,0.83,-4.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,7.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,15.0,0,,11086.0,0.0,0.0
610,44.0,5.0,第4节,第4节,-4.5,1.0,4.5,0.71,126.5,0.83,126.5,0.83,-4.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,7.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,15.0,0,,21077.0,0.0,0.0
611,44.0,5.0,第4节,第4节,-4.5,0.71,4.5,1.0,126.5,0.83,126.5,0.83,-4.5,4.0,1:2,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,7.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,15.0,0,,21078.0,0.0,0.0
612,44.0,5.0,第4节,第4节,-4.5,1.3,5.5,0.56,126.5,0.83,126.5,0.83,5.5,4.0,1:2,1.0,4.0,7.0,18.0,18.0,13.0,9.0,1.0,7.0,6.0,54.2,52.9,62.0,58.0,1.0,1.0,0.0,15.0,0,,21078.0,0.0,0.0
613,44.0,5.0,第4节,第4节,-5.5,1.3,5.5,0.56,126.5,0.83,126.5,0.83,-5.5,4.0,1:2,1.0,4.0,7.0,18.0,18.0,13.0,10.0,1.0,7.0,6.0,54.2,55.6,62.0,63.0,1.0,1.0,0.0,15.0,0,,21079.0,0.0,0.0
614,44.0,5.0,第4节,第4节,-5.5,1.3,5.5,0.56,126.5,0.83,126.5,0.83,-5.5,4.0,2:2,1.0,4.0,7.0,18.0,18.0,13.0,10.0,1.0,7.0,6.0,54.2,55.6,63.0,58.0,1.0,1.0,0.0,15.0,0,,21078.0,0.0,0.0
615,44.0,5.0,第4节,第4节,-5.5,1.3,5.5,0.56,126.5,0.83,126.5,0.83,-5.5,4.0,2:2,1.0,4.0,7.0,18.0,18.0,13.0,11.0,1.0,7.0,6.0,54.2,57.9,63.0,64.0,1.0,1.0,0.0,15.0,0,,21079.0,0.0,0.0
616,44.0,5.0,第4节,第4节,-5.5,1.3,5.5,0.56,126.5,0.83,126.5,0.83,-5.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,11.0,1.0,7.0,6.0,54.2,57.9,64.0,58.0,1.0,1.0,0.0,15.0,0,,11077.0,0.0,0.0
617,44.0,5.0,第4节,第4节,-5.5,1.0,5.5,0.71,126.5,0.83,126.5,0.83,-5.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,11.0,1.0,7.0,6.0,54.2,57.9,64.0,58.0,1.0,1.0,0.0,10.0,0,,11077.0,0.0,0.0
618,44.0,5.0,第4节,第4节,-5.5,1.0,5.5,0.71,126.5,0.83,126.5,0.83,-5.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,11.0,1.0,7.0,6.0,54.2,57.9,64.0,58.0,1.0,1.0,0.0,10.0,0,,11077.0,0.0,0.0
619,44.0,5.0,第4节,第4节,-5.5,1.0,5.5,0.71,126.5,0.83,126.5,0.83,-5.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,11.0,1.0,7.0,6.0,54.2,57.9,64.0,58.0,1.0,1.0,0.0,9.0,0,,11077.0,0.0,0.0
620,44.0,5.0,第4节,第4节,-5.5,1.0,5.5,0.71,126.5,0.83,126.5,0.83,-5.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,7.0,6.0,54.2,57.9,60.0,58.0,1.0,1.0,0.0,9.0,0,,11074.0,0.0,0.0
621,44.0,5.0,第4节,第4节,-5.5,1.0,5.5,0.71,126.5,0.83,126.5,0.83,-5.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,7.0,6.0,54.2,57.9,64.0,60.0,1.0,1.0,0.0,9.0,0,,21077.0,0.0,0.0
622,44.0,5.0,第4节,第4节,-5.5,1.0,4.5,0.71,126.5,0.83,126.5,0.83,4.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,7.0,6.0,54.2,57.9,64.0,60.0,1.0,1.0,0.0,9.0,0,,21077.0,0.0,0.0
623,44.0,5.0,第4节,第4节,-4.5,1.0,4.5,0.71,126.5,0.83,126.5,0.83,-4.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,7.0,6.0,54.2,57.9,64.0,60.0,1.0,1.0,0.0,8.0,0,,21077.0,0.0,0.0
624,44.0,5.0,第4节,第4节,-4.5,1.0,4.5,0.71,126.5,0.83,126.5,0.83,-4.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,57.9,64.0,60.0,1.0,1.0,0.0,8.0,0,,11086.0,0.0,0.0
625,44.0,5.0,第4节,第4节,-4.5,1.0,4.5,0.71,126.5,0.83,126.5,0.83,-4.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,57.9,64.0,60.0,1.0,1.0,0.0,8.0,0,,21077.0,0.0,0.0
626,44.0,5.0,第4节,第4节,-4.5,0.66,4.5,1.1,126.5,0.83,126.5,0.83,-4.5,4.0,1:2,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,57.9,64.0,60.0,1.0,1.0,0.0,8.0,0,,21078.0,0.0,0.0
627,44.0,5.0,第4节,第4节,-4.5,0.66,4.5,1.1,126.5,0.83,126.5,0.83,-4.5,4.0,1:2,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,55.0,64.0,60.0,1.0,1.0,0.0,8.0,0,,21080.0,0.0,0.0
628,44.0,5.0,第4节,第4节,-4.5,0.66,4.5,1.1,126.5,0.83,126.5,0.83,-4.5,4.0,2:2,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,55.0,64.0,60.0,1.0,1.0,0.0,8.0,0,,21078.0,0.0,0.0
629,44.0,5.0,第4节,第4节,-4.5,1.1,3.5,0.66,126.5,0.83,126.5,0.83,3.5,4.0,2:2,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,52.4,64.0,60.0,1.0,1.0,0.0,8.0,0,,21080.0,0.0,0.0
630,44.0,5.0,第4节,第4节,-3.5,1.1,3.5,0.66,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,52.4,64.0,60.0,1.0,1.0,0.0,6.0,0,,11077.0,0.0,0.0
631,44.0,5.0,第4节,第4节,-3.5,1.1,3.5,0.66,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,52.4,64.0,60.0,1.0,1.0,0.0,6.0,0,,11077.0,0.0,0.0
632,44.0,5.0,第4节,第4节,-3.5,1.1,3.5,0.66,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,52.4,64.0,60.0,1.0,1.0,0.0,2.0,0,,11077.0,0.0,0.0
633,44.0,5.0,第4节,第4节,-3.5,1.1,3.5,0.66,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,52.4,64.0,60.0,1.0,1.0,0.0,2.0,0,,11077.0,0.0,0.0
634,44.0,5.0,第4节,第4节,-3.5,1.1,3.5,0.66,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,52.4,64.0,60.0,1.0,1.0,0.0,0.0,0,,11077.0,0.0,0.0
635,44.0,5.0,第4节,第4节,-3.5,1.1,3.5,0.66,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,4.0,7.0,19.0,18.0,13.0,11.0,1.0,8.0,6.0,54.2,52.4,64.0,60.0,1.0,1.0,0.0,0.0,0,,1084.0,0.0,0.0
