,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
71,,3.0,-24.5,0.8695652173913043,24.5,0.8,158.5,0.8333333333333334,158.5,0.8333333333333334,3.0,,,,8.0,5.0,6.0,16.0,5.0,15.0,5,5,3.0,1.0,41.7,93.8,41.0,62.0,0,1,4.0,22.0,1.0,20181019141249.0,11077.0,0.004,17.0
72,,3.0,-24.5,0.8695652173913043,24.5,0.8,157.5,0.8695652173913043,157.5,0.8,3.0,,,,8.0,5.0,6.0,16.0,5.0,15.0,5,5,3.0,1.0,41.7,93.8,41.0,62.0,0,1,4.0,14.0,1.0,20181019141258.0,11077.0,0.004,17.0
73,,3.0,-25.5,0.8695652173913043,24.5,0.8,157.5,0.8333333333333334,157.5,0.8333333333333334,3.0,,,,8.0,5.0,6.0,16.0,5.0,15.0,5,5,3.0,1.0,41.7,93.8,41.0,62.0,0,1,4.0,10.0,1.0,20181019141301.0,11077.0,0.004,17.0
74,,3.0,-25.5,0.8695652173913043,25.5,0.8,157.5,0.7692307692307693,157.5,0.9090909090909091,3.0,,,,8.0,5.0,6.0,16.0,5.0,15.0,5,5,3.0,1.0,41.7,93.8,41.0,62.0,0,1,4.0,2.0,1.0,20181019141309.0,21077.0,0.004,17.0
75,,3.0,-25.5,0.8695652173913043,25.5,0.8,156.5,0.8333333333333334,156.5,0.8333333333333334,3.0,,,,8.0,5.0,6.0,16.0,5.0,15.0,5,5,3.0,1.0,41.7,93.8,41.0,62.0,0,1,3.0,54.0,1.0,20181019141317.0,21077.0,0.004,17.0
76,,3.0,-24.5,0.9090909090909091,24.5,0.7692307692307693,156.5,0.8333333333333334,156.5,0.8333333333333334,3.0,,,,8.0,5.0,6.0,16.0,5.0,15.0,5,5,3.0,1.0,41.7,93.8,41.0,62.0,0,1,3.0,52.0,1.0,20181019141319.0,11077.0,0.004,17.0
77,,3.0,-24.5,0.9090909090909091,24.5,0.7692307692307693,156.5,0.7692307692307693,156.5,0.9090909090909091,3.0,,,,8.0,5.0,6.0,16.0,5.0,15.0,5,5,3.0,1.0,41.7,93.8,41.0,62.0,0,1,3.0,48.0,0.0,20181019141323.0,11077.0,0.004,17.0
78,,3.0,-24.5,0.9090909090909091,24.5,0.7692307692307693,156.5,0.7692307692307693,156.5,0.9090909090909091,3.0,,^,,8.0,5.0,6.0,16.0,5.0,15.0,5,5,3.0,2.0,41.7,93.8,41.0,62.0,0,1,3.0,48.0,0.0,20181019141323.0,21086^11077,0.004,17.0
79,,3.0,-24.5,0.9090909090909091,24.5,0.7692307692307693,156.5,0.8695652173913043,156.5,0.8,3.0,,1:2^2:2,,8.0,5.0,6.0,16.0,6.0,15.0,5,5,3.0,2.0,46.2,93.8,42.0,62.0,0,1,3.0,48.0,0.0,20181019141323.0,11079^11078,0.004,17.0
80,,3.0,-24.5,0.8695652173913043,24.5,0.8,158.5,0.8333333333333334,158.5,0.8333333333333334,3.0,,2:2^,,8.0,5.0,6.0,16.0,7.0,15.0,5,5,3.0,2.0,50.0,93.8,43.0,62.0,0,1,3.0,48.0,0.0,20181019141323.0,11079^21077,0.004,17.0
81,,3.0,-24.5,0.8695652173913043,24.5,0.8,158.5,0.8333333333333334,158.5,0.8333333333333334,3.0,,2:2^,,8.0,5.0,6.0,16.0,7.0,15.0,5,5,3.0,2.0,50.0,93.8,43.0,62.0,0,1,3.0,48.0,1.0,20181019141419.0,11079^21077,0.004,17.0
82,,3.0,-24.5,0.8695652173913043,24.5,0.8,157.5,0.8695652173913043,157.5,0.8,3.0,,2:2^,,8.0,5.0,6.0,16.0,7.0,15.0,5,5,3.0,2.0,50.0,93.8,43.0,62.0,0,1,3.0,40.0,1.0,20181019141428.0,11079^21077,0.004,17.0
83,,3.0,-24.5,0.9090909090909091,24.5,0.7692307692307693,157.5,0.8,157.5,0.8695652173913043,3.0,,2:2^,,8.0,5.0,6.0,16.0,7.0,15.0,5,5,3.0,2.0,50.0,93.8,43.0,62.0,0,1,3.0,32.0,1.0,20181019141436.0,11079^21077,0.004,17.0
84,,3.0,-24.5,0.9090909090909091,24.5,0.7692307692307693,157.5,0.8,157.5,0.8695652173913043,3.0,,2:2^,,8.0,5.0,6.0,16.0,7.0,15.0,5,5,3.0,2.0,50.0,93.8,43.0,62.0,0,1,3.0,32.0,0.0,20181019141436.0,11079^21077,0.004,17.0
85,,3.0,-24.5,0.9090909090909091,24.5,0.7692307692307693,157.5,0.8,157.5,0.8695652173913043,3.0,,^,1.0,8.0,5.0,6.0,16.0,7.0,15.0,5,5,4.0,2.0,50.0,93.8,43.0,62.0,0,1,3.0,32.0,1.0,20181019141501.0,11086^21077,0.004,17.0
86,,3.0,-22.5,0.7692307692307693,22.5,0.9090909090909091,156.5,0.8333333333333334,156.5,0.8333333333333334,3.0,,^,1.0,8.0,5.0,6.0,16.0,7.0,15.0,5,5,4.0,2.0,50.0,93.8,43.0,62.0,0,1,3.0,23.0,1.0,20181019141509.0,11086^21077,0.004,17.0
87,,3.0,-21.5,0.7692307692307693,21.5,0.9090909090909091,156.5,0.8333333333333334,156.5,0.8333333333333334,3.0,,,1.0,8.0,5.0,6.0,16.0,7.0,15.0,5,5,4.0,2.0,50.0,93.8,43.0,62.0,0,1,3.0,20.0,1.0,20181019141512.0,11077.0,0.004,17.0
88,,3.0,-22.5,0.7692307692307693,22.5,0.9090909090909091,156.5,0.8,156.5,0.8695652173913043,3.0,,,1.0,8.0,5.0,6.0,16.0,7.0,15.0,5,5,4.0,2.0,50.0,93.8,43.0,62.0,0,1,3.0,18.0,1.0,20181019141515.0,21077.0,0.004,17.0
89,,3.0,-23.5,0.8,23.5,0.8695652173913043,158.5,0.8,158.5,0.8695652173913043,3.0,,^,1.0,8.0,5.0,6.0,17.0,7.0,15.0,5,5,4.0,2.0,50.0,93.8,43.0,64.0,0,1,3.0,15.0,1.0,20181019141518.0,21074^11077,0.004,17.0
90,,3.0,-23.5,0.8,23.5,0.8695652173913043,158.5,0.7692307692307693,158.5,0.9090909090909091,3.0,,^,1.0,8.0,5.0,6.0,17.0,7.0,15.0,5,5,4.0,2.0,50.0,93.8,43.0,64.0,0,1,3.0,13.0,0.0,20181019141520.0,21074^11077,0.004,17.0
91,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,158.5,0.8333333333333334,158.5,0.8333333333333334,3.0,,1:1,1.0,8.0,5.0,6.0,17.0,7.0,15.0,5,5,5.0,2.0,50.0,93.8,43.0,64.0,0,1,3.0,13.0,0.0,20181019141520.0,21078.0,0.004,17.0
92,,3.0,-24.5,0.8,24.5,0.8695652173913043,159.5,0.8,159.5,0.8695652173913043,3.0,,1:1^,1.0,8.0,5.0,6.0,17.0,7.0,16.0,5,5,5.0,2.0,50.0,94.1,43.0,65.0,0,1,3.0,13.0,0.0,20181019141520.0,21079^11077,0.004,17.0
93,,3.0,-24.5,0.8,24.5,0.8695652173913043,159.5,0.8,159.5,0.8695652173913043,3.0,,1:1^,1.0,8.0,5.0,6.0,17.0,7.0,16.0,5,5,5.0,2.0,50.0,94.1,43.0,65.0,0,1,3.0,13.0,1.0,20181019141541.0,21079^11077,0.004,17.0
94,,3.0,-24.5,0.8,24.5,0.8695652173913043,158.5,0.8333333333333334,158.5,0.8333333333333334,3.0,,1:1^,1.0,8.0,5.0,6.0,17.0,7.0,16.0,5,5,5.0,2.0,50.0,94.1,43.0,65.0,0,1,3.0,4.0,1.0,20181019141549.0,21079^11077,0.004,17.0
95,,3.0,-23.5,0.8,23.5,0.8695652173913043,160.5,0.8333333333333334,160.5,0.8333333333333334,3.0,,^,1.0,8.0,5.0,7.0,17.0,7.0,16.0,5,5,5.0,2.0,50.0,94.1,45.0,65.0,0,1,2.0,59.0,1.0,20181019141555.0,11074^21077,0.004,17.0
96,,3.0,-23.5,0.8,23.5,0.8695652173913043,159.5,0.8695652173913043,159.5,0.8,3.0,,^,1.0,8.0,5.0,7.0,17.0,7.0,16.0,5,5,5.0,2.0,50.0,94.1,45.0,65.0,0,1,2.0,51.0,1.0,20181019141603.0,11074^21077,0.004,17.0
97,,3.0,-23.5,0.8,23.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,3.0,,^,1.0,8.0,5.0,7.0,17.0,7.0,16.0,5,5,5.0,2.0,50.0,94.1,45.0,65.0,0,1,2.0,43.0,1.0,20181019141611.0,11074^21077,0.004,17.0
98,,3.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,161.5,0.8,161.5,0.8695652173913043,3.0,,^,1.0,8.0,5.0,7.0,18.0,7.0,16.0,5,5,5.0,2.0,50.0,94.1,45.0,67.0,0,1,2.0,38.0,1.0,20181019141616.0,21074^11077,0.004,17.0
99,,3.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,3.0,,^,1.0,8.0,5.0,7.0,18.0,7.0,16.0,5,5,5.0,2.0,50.0,94.1,45.0,67.0,0,1,2.0,29.0,1.0,20181019141625.0,21074^11077,0.004,17.0
100,,3.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,3.0,,^,1.0,8.0,5.0,7.0,18.0,7.0,16.0,5,5,5.0,2.0,50.0,94.1,45.0,67.0,0,1,2.0,28.0,0.0,20181019141626.0,21074^11077,0.004,17.0
101,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,3.0,,,1.0,8.0,5.0,7.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,45.0,67.0,0,1,2.0,28.0,0.0,20181019141626.0,21077.0,0.004,17.0
102,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,3.0,,,1.0,8.0,5.0,7.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,45.0,67.0,0,1,2.0,28.0,1.0,20181019141643.0,21077.0,0.004,17.0
103,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,162.5,0.8,162.5,0.8695652173913043,3.0,,,1.0,8.0,5.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,67.0,0,1,2.0,20.0,1.0,20181019141651.0,11074^21077,0.004,17.0
104,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,161.5,0.8695652173913043,161.5,0.8,3.0,,,1.0,8.0,5.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,67.0,0,1,2.0,14.0,0.0,20181019141657.0,11074^21077,0.004,17.0
105,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,161.5,0.8695652173913043,161.5,0.8,3.0,,,1.0,8.0,5.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,67.0,0,1,2.0,14.0,1.0,20181019141700.0,11074^21077,0.004,17.0
106,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,161.5,0.8,161.5,0.8695652173913043,3.0,,,1.0,8.0,5.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,67.0,0,1,2.0,6.0,1.0,20181019141708.0,11074^21077,0.004,17.0
107,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,164.5,0.8,164.5,0.8695652173913043,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,2.0,2.0,1.0,20181019141713.0,21075^11077,0.004,17.0
108,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,163.5,0.8333333333333334,163.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,53.0,1.0,20181019141721.0,21075^11077,0.004,17.0
109,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,163.5,0.8,163.5,0.8695652173913043,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,46.0,0.0,20181019141728.0,21075^11077,0.004,17.0
110,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,163.5,0.8,163.5,0.8695652173913043,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,46.0,1.0,20181019141740.0,21075^11077,0.004,17.0
111,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,162.5,0.8333333333333334,162.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,38.0,1.0,20181019141748.0,21075^11077,0.004,17.0
112,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,162.5,0.8333333333333334,162.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,38.0,0.0,20181019141749.0,21075^11077,0.004,17.0
113,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,162.5,0.8333333333333334,162.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,38.0,1.0,20181019141800.0,21075^11077,0.004,17.0
114,,3.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,162.5,0.8,162.5,0.8695652173913043,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,34.0,1.0,20181019141804.0,21077.0,0.004,17.0
115,,3.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,161.5,0.8333333333333334,161.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,26.0,1.0,20181019141812.0,21077.0,0.004,17.0
116,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,161.5,0.8333333333333334,161.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,24.0,1.0,20181019141814.0,21077.0,0.004,17.0
117,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,161.5,0.8333333333333334,161.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,16.0,1.0,20181019141822.0,11077.0,0.004,17.0
118,,3.0,-25.5,0.8333333333333334,25.5,0.8333333333333334,161.5,0.8333333333333334,161.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,8.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,47.0,70.0,0,1,1.0,8.0,1.0,20181019141830.0,11077.0,0.004,17.0
119,,3.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,162.5,0.8,162.5,0.8695652173913043,3.0,,^,1.0,8.0,6.0,9.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,49.0,70.0,0,1,1.0,3.0,1.0,20181019141834.0,11074^21077,0.004,17.0
120,,3.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,162.5,0.8,162.5,0.8695652173913043,3.0,,^,1.0,8.0,6.0,9.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,49.0,70.0,0,1,1.0,2.0,0.0,20181019141836.0,11074^21077,0.004,17.0
121,,3.0,-22.5,0.8333333333333334,22.5,0.8333333333333334,162.5,0.8695652173913043,163.5,0.8,3.0,,1:1,1.0,8.0,6.0,9.0,18.0,7.0,16.0,5,5,5.0,3.0,50.0,94.1,50.0,70.0,0,1,1.0,2.0,0.0,20181019141836.0,11078.0,0.004,17.0
122,,3.0,-22.5,0.8333333333333334,22.5,0.8333333333333334,162.5,0.8695652173913043,163.5,0.8,3.0,,1:1^,1.0,8.0,6.0,9.0,18.0,8.0,16.0,5,5,5.0,3.0,53.3,94.1,50.0,70.0,0,1,1.0,2.0,1.0,20181019141910.0,11079^11077,0.004,17.0
123,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,162.5,0.8,163.5,0.8695652173913043,3.0,,,1.0,8.0,6.0,9.0,18.0,8.0,16.0,5,5,5.0,3.0,53.3,94.1,50.0,70.0,0,1,1.0,0.0,1.0,20181019141911.0,21077.0,0.004,17.0
124,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,162.5,0.8333333333333334,162.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,9.0,18.0,8.0,16.0,5,5,5.0,3.0,53.3,94.1,50.0,70.0,0,1,0.0,52.0,1.0,20181019141919.0,21077.0,0.004,17.0
125,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,162.5,0.8333333333333334,162.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,9.0,18.0,8.0,16.0,5,5,5.0,3.0,53.3,94.1,50.0,70.0,0,1,0.0,50.0,0.0,20181019141921.0,21077.0,0.004,17.0
126,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,162.5,0.8333333333333334,162.5,0.8333333333333334,3.0,,^,1.0,8.0,6.0,9.0,18.0,8.0,16.0,5,5,6.0,3.0,53.3,94.1,50.0,70.0,0,1,0.0,50.0,0.0,20181019141921.0,11086^21077,0.004,17.0
127,,3.0,-23.5,0.7692307692307693,23.5,0.9090909090909091,164.5,0.8,164.5,0.8695652173913043,3.0,,1:2^2:2,1.0,8.0,6.0,9.0,18.0,8.0,17.0,5,5,6.0,3.0,53.3,94.4,50.0,71.0,0,1,0.0,50.0,0.0,20181019141921.0,21079^21078,0.004,17.0
128,,3.0,-24.5,0.8695652173913043,24.5,0.8,164.5,0.8333333333333334,164.5,0.8333333333333334,3.0,,2:2^,1.0,8.0,6.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,72.0,0,1,0.0,50.0,0.0,20181019141921.0,21079^11077,0.004,17.0
129,,3.0,-24.5,0.8695652173913043,24.5,0.8,164.5,0.8333333333333334,164.5,0.8333333333333334,3.0,,2:2^,1.0,8.0,6.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,72.0,0,1,0.0,50.0,1.0,20181019141958.0,21079^11077,0.004,17.0
130,,3.0,-24.5,0.8695652173913043,24.5,0.8,164.5,0.8,164.5,0.8695652173913043,3.0,,2:2^,1.0,8.0,6.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,72.0,0,1,0.0,42.0,1.0,20181019142006.0,21079^11077,0.004,17.0
131,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,163.5,0.9090909090909091,163.5,0.7692307692307693,3.0,,2:2^,1.0,8.0,6.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,72.0,0,1,0.0,39.0,1.0,20181019142009.0,21079^11077,0.004,17.0
132,,3.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,163.5,0.8333333333333334,163.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,72.0,0,1,0.0,32.0,1.0,20181019142016.0,21077.0,0.004,17.0
133,,3.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,162.5,0.8695652173913043,162.5,0.8,3.0,,,1.0,8.0,6.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,72.0,0,1,0.0,24.0,1.0,20181019142024.0,21077.0,0.004,17.0
134,,3.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,162.5,0.8,162.5,0.8695652173913043,3.0,,,1.0,8.0,6.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,72.0,0,1,0.0,16.0,1.0,20181019142033.0,21077.0,0.004,17.0
135,,3.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,165.5,0.8333333333333334,165.5,0.8333333333333334,3.0,,,1.0,8.0,6.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,75.0,0,1,0.0,13.0,1.0,20181019142035.0,21077.0,0.004,17.0
136,,3.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,165.5,0.7692307692307693,165.5,0.9090909090909091,3.0,,^,1.0,8.0,7.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,75.0,0,1,0.0,9.0,0.0,20181019142039.0,21075^11077,0.004,17.0
137,,3.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,165.5,0.7692307692307693,165.5,0.9090909090909091,3.0,,^,1.0,8.0,7.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,75.0,0,1,0.0,9.0,1.0,20181019142045.0,21075^11077,0.004,17.0
138,,3.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,164.5,0.8333333333333334,164.5,0.8333333333333334,3.0,,^,1.0,8.0,7.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,75.0,0,1,0.0,1.0,1.0,20181019142053.0,21075^11077,0.004,17.0
139,,3.0,-26.5,0.8,26.5,0.8695652173913043,164.5,0.8333333333333334,164.5,0.8333333333333334,3.0,,^,1.0,8.0,7.0,9.0,18.0,8.0,18.0,5,5,6.0,3.0,53.3,94.7,50.0,75.0,0,1,0.0,0.0,0.0,20181019142056.0,21075^11077,0.004,17.0
